# Parameters from 
# Tan C, Yang L, Luo R.  How well does Poisson-Boltzmann implicit
# solvent agree with explicit solvent? A quantitative analysis.
# Journal of Physical Chemistry B.  110 (37), 18680-7, 2006.1
DTN     C2'      -0.085400  2.2500  0.0000
DTN     H2'1      0.071800  0.0000  0.0000
DTN     H2'2      0.071800  0.0000  0.0000
DTN     O3'      -0.654900  1.9250  0.0000
DTN     H3T       0.439600  0.0000  0.0000
GLH     N        -0.415700  1.9500  0.0000
GLH     H         0.271900  0.0000  0.0000
GLH     CA        0.014500  2.2500  0.0000
GLH     HA        0.077900  0.0000  0.0000
GLH     CB       -0.007100  2.2500  0.0000
GLH     HB2       0.025600  0.0000  0.0000
GLH     HB3       0.025600  0.0000  0.0000
GLH     CG       -0.017400  2.2500  0.0000
GLH     HG2       0.043000  0.0000  0.0000
GLH     HG3       0.043000  0.0000  0.0000
GLH     CD        0.680100  2.0000  0.0000
GLH     OE1      -0.583800  1.5700  0.0000
GLH     OE2      -0.651100  1.9250  0.0000
GLH     HE2       0.464100  0.0000  0.0000
GLH     C         0.597300  2.0000  0.0000
GLH     O        -0.567900  1.5700  0.0000
GLN     N        -0.415700  1.9500  0.0000
GLN     H         0.271900  0.0000  0.0000
GLN     CA       -0.003100  2.2500  0.0000
GLN     HA        0.085000  0.0000  0.0000
GLN     CB       -0.003600  2.2500  0.0000
GLN     HB2       0.017100  0.0000  0.0000
GLN     HB3       0.017100  0.0000  0.0000
GLN     CG       -0.064500  2.2500  0.0000
GLN     HG2       0.035200  0.0000  0.0000
GLN     HG3       0.035200  0.0000  0.0000
GLN     CD        0.695100  2.0000  0.0000
GLN     OE1      -0.608600  1.5700  0.0000
GLN     NE2      -0.940700  2.1000  0.0000
GLN     HE21      0.425100  0.0000  0.0000
GLN     HE22      0.425100  0.0000  0.0000
GLN     C         0.597300  2.0000  0.0000
GLN     O        -0.567900  1.5700  0.0000
GLU     N        -0.516300  1.9500  0.0000
GLU     H         0.293600  0.0000  0.0000
GLU     CA        0.039700  2.1000  0.0000
GLU     HA        0.110500  0.0000  0.0000
GLU     CB        0.056000  2.1000  0.0000
GLU     HB2      -0.017300  0.0000  0.0000
GLU     HB3      -0.017300  0.0000  0.0000
GLU     CG        0.013600  2.1000  0.0000
GLU     HG2      -0.042500  0.0000  0.0000
GLU     HG3      -0.042500  0.0000  0.0000
GLU     CD        0.805400  1.6500  0.0000
GLU     OE1      -0.818800  1.2500  0.0000
GLU     OE2      -0.818800  1.2500  0.0000
GLU     C         0.536600  1.6500  0.0000
GLU     O        -0.581900  1.5700  0.0000
GLY     N        -0.415700  1.9500  0.0000
GLY     H         0.271900  0.0000  0.0000
GLY     CA       -0.025200  2.2500  0.0000
GLY     HA2       0.069800  0.0000  0.0000
GLY     HA3       0.069800  0.0000  0.0000
GLY     C         0.597300  2.0000  0.0000
GLY     O        -0.567900  1.5700  0.0000
HID     N        -0.415700  1.9500  0.0000
HID     H         0.271900  0.0000  0.0000
HID     CA        0.018800  2.2500  0.0000
HID     HA        0.088100  0.0000  0.0000
HID     CB       -0.046200  2.2500  0.0000
HID     HB2       0.040200  0.0000  0.0000
HID     HB3       0.040200  0.0000  0.0000
HID     CG       -0.026600  1.7500  0.0000
HID     ND1      -0.381100  2.1300  0.0000
HID     HD1       0.364900  0.0000  0.0000
HID     CE1       0.205700  2.1500  0.0000
HID     HE1       0.139200  0.0000  0.0000
HID     NE2      -0.572700  1.7500  0.0000
HID     CD2       0.129200  2.1500  0.0000
HID     HD2       0.114700  0.0000  0.0000
HID     C         0.597300  2.0000  0.0000
HID     O        -0.567900  1.5700  0.0000
HIE     N        -0.415700  1.9500  0.0000
HIE     H         0.271900  0.0000  0.0000
HIE     CA       -0.058100  2.2500  0.0000
HIE     HA        0.136000  0.0000  0.0000
HIE     CB       -0.007400  2.2500  0.0000
HIE     HB2       0.036700  0.0000  0.0000
HIE     HB3       0.036700  0.0000  0.0000
HIE     CG        0.186800  1.7500  0.0000
HIE     ND1      -0.543200  1.7500  0.0000
HIE     CE1       0.163500  2.1500  0.0000
HIE     HE1       0.143500  0.0000  0.0000
HIE     NE2      -0.279500  2.1300  0.0000
HIE     HE2       0.333900  0.0000  0.0000
HIE     CD2      -0.220700  2.1500  0.0000
HIE     HD2       0.186200  0.0000  0.0000
HIE     C         0.597300  2.0000  0.0000
HIE     O        -0.567900  1.5700  0.0000
HIP     N        -0.347900  1.9500  0.0000
HIP     H         0.274700  0.0000  0.0000
HIP     CA       -0.135400  2.5000  0.0000
HIP     HA        0.121200  0.0000  0.0000
HIP     CB       -0.041400  2.5000  0.0000
HIP     HB2       0.081000  0.0000  0.0000
HIP     HB3       0.081000  0.0000  0.0000
HIP     CG       -0.001200  1.8500  0.0000
HIP     ND1      -0.151300  2.6500  0.0000
HIP     HD1       0.386600  0.0000  0.0000
HIP     CE1      -0.017000  2.6500  0.0000
HIP     HE1       0.268100  0.0000  0.0000
HIP     NE2      -0.171800  2.6500  0.0000
HIP     HE2       0.391100  0.0000  0.0000
HIP     CD2      -0.114100  2.6500  0.0000
HIP     HD2       0.231700  0.0000  0.0000
HIP     C         0.734100  2.0000  0.0000
HIP     O        -0.589400  1.5700  0.0000
ILE     N        -0.415700  1.9500  0.0000
ILE     H         0.271900  0.0000  0.0000
ILE     CA       -0.059700  2.2500  0.0000
ILE     HA        0.086900  0.0000  0.0000
ILE     CB        0.130300  2.2500  0.0000
ILE     HB        0.018700  0.0000  0.0000
ILE     CG2      -0.320400  2.2500  0.0000
ILE     HG21      0.088200  0.0000  0.0000
ILE     HG22      0.088200  0.0000  0.0000
ILE     HG23      0.088200  0.0000  0.0000
ILE     CG1      -0.043000  2.2500  0.0000
ILE     HG12      0.023600  0.0000  0.0000
ILE     HG13      0.023600  0.0000  0.0000
ILE     CD1      -0.066000  2.2500  0.0000
ILE     HD11      0.018600  0.0000  0.0000
ILE     HD12      0.018600  0.0000  0.0000
ILE     HD13      0.018600  0.0000  0.0000
ILE     C         0.597300  2.0000  0.0000
ILE     O        -0.567900  1.5700  0.0000
K+      K+        1.000000  2.2880  0.0000
LEU     N        -0.415700  1.9500  0.0000
LEU     H         0.271900  0.0000  0.0000
LEU     CA       -0.051800  2.2500  0.0000
LEU     HA        0.092200  0.0000  0.0000
LEU     CB       -0.110200  2.2500  0.0000
LEU     HB2       0.045700  0.0000  0.0000
LEU     HB3       0.045700  0.0000  0.0000
LEU     CG        0.353100  2.2500  0.0000
LEU     HG       -0.036100  0.0000  0.0000
LEU     CD1      -0.412100  2.2500  0.0000
LEU     HD11      0.100000  0.0000  0.0000
LEU     HD12      0.100000  0.0000  0.0000
LEU     HD13      0.100000  0.0000  0.0000
LEU     CD2      -0.412100  2.2500  0.0000
LEU     HD21      0.100000  0.0000  0.0000
LEU     HD22      0.100000  0.0000  0.0000
LEU     HD23      0.100000  0.0000  0.0000
LEU     C         0.597300  2.0000  0.0000
LEU     O        -0.567900  1.5700  0.0000
LYN     N        -0.415700  1.9500  0.0000
LYN     H         0.271900  0.0000  0.0000
LYN     CA       -0.072060  2.2500  0.0000
LYN     HA        0.099400  0.0000  0.0000
LYN     CB       -0.048450  2.2500  0.0000
LYN     HB2       0.034000  0.0000  0.0000
LYN     HB3       0.034000  0.0000  0.0000
LYN     CG        0.066120  2.2500  0.0000
LYN     HG2       0.010410  0.0000  0.0000
LYN     HG3       0.010410  0.0000  0.0000
LYN     CD       -0.037680  2.2500  0.0000
LYN     HD2       0.011550  0.0000  0.0000
LYN     HD3       0.011550  0.0000  0.0000
LYN     CE        0.326040  2.2500  0.0000
LYN     HE2      -0.033580  0.0000  0.0000
LYN     HE3      -0.033580  0.0000  0.0000
LYN     NZ       -1.035810  1.8000  0.0000
LYN     HZ2       0.386040  0.0000  0.0000
LYN     HZ3       0.386040  0.0000  0.0000
LYN     C         0.597300  2.0000  0.0000
LYN     O        -0.567900  1.5700  0.0000
LYS     N        -0.347900  1.9500  0.0000
LYS     H         0.274700  0.0000  0.0000
LYS     CA       -0.240000  2.5000  0.0000
LYS     HA        0.142600  0.0000  0.0000
LYS     CB       -0.009400  2.5000  0.0000
LYS     HB2       0.036200  0.0000  0.0000
LYS     HB3       0.036200  0.0000  0.0000
LYS     CG        0.018700  2.5000  0.0000
LYS     HG2       0.010300  0.0000  0.0000
LYS     HG3       0.010300  0.0000  0.0000
LYS     CD       -0.047900  2.5000  0.0000
LYS     HD2       0.062100  0.0000  0.0000
LYS     HD3       0.062100  0.0000  0.0000
LYS     CE       -0.014300  2.5000  0.0000
LYS     HE2       0.113500  0.0000  0.0000
LYS     HE3       0.113500  0.0000  0.0000
LYS     NZ       -0.385400  2.5000  0.0000
LYS     HZ1       0.340000  0.0000  0.0000
LYS     HZ2       0.340000  0.0000  0.0000
LYS     HZ3       0.340000  0.0000  0.0000
LYS     C         0.734100  2.0000  0.0000
LYS     O        -0.589400  1.5700  0.0000
Li+     Li+       1.000000  1.4810  0.0000
MET     N        -0.415700  1.9500  0.0000
MET     H         0.271900  0.0000  0.0000
MET     CA       -0.023700  2.2500  0.0000
MET     HA        0.088000  0.0000  0.0000
MET     CB        0.034200  2.2500  0.0000
MET     HB2       0.024100  0.0000  0.0000
MET     HB3       0.024100  0.0000  0.0000
MET     CG        0.001800  2.2500  0.0000
MET     HG2       0.044000  0.0000  0.0000
MET     HG3       0.044000  0.0000  0.0000
MET     SD       -0.273700  2.0000  0.0000
MET     CE       -0.053600  2.2500  0.0000
MET     HE1       0.068400  0.0000  0.0000
MET     HE2       0.068400  0.0000  0.0000
MET     HE3       0.068400  0.0000  0.0000
MET     C         0.597300  2.0000  0.0000
MET     O        -0.567900  1.5700  0.0000
MG2     MG        2.000000  1.5150  0.0000
NHE     N        -0.463000  2.1000  0.0000
NHE     HN1       0.231500  0.0000  0.0000
NHE     HN2       0.231500  0.0000  0.0000
NME     N        -0.415700  1.9500  0.0000
NME     H         0.271900  0.0000  0.0000
NME     CH3      -0.149000  2.2500  0.0000
NME     HH31      0.097600  0.0000  0.0000
NME     HH32      0.097600  0.0000  0.0000
NME     HH33      0.097600  0.0000  0.0000
Na+     Na+       1.000000  1.8750  0.0000
PHE     N        -0.415700  1.9500  0.0000
PHE     H         0.271900  0.0000  0.0000
PHE     CA       -0.002400  2.2500  0.0000
PHE     HA        0.097800  0.0000  0.0000
PHE     CB       -0.034300  2.2500  0.0000
PHE     HB2       0.029500  0.0000  0.0000
PHE     HB3       0.029500  0.0000  0.0000
PHE     CG        0.011800  1.7500  0.0000
PHE     CD1      -0.125600  2.1500  0.0000
PHE     HD1       0.133000  0.0000  0.0000
PHE     CE1      -0.170400  2.1500  0.0000
PHE     HE1       0.143000  0.0000  0.0000
PHE     CZ       -0.107200  2.1500  0.0000
PHE     HZ        0.129700  0.0000  0.0000
PHE     CE2      -0.170400  2.1500  0.0000
PHE     HE2       0.143000  0.0000  0.0000
PHE     CD2      -0.125600  2.1500  0.0000
PHE     HD2       0.133000  0.0000  0.0000
PHE     C         0.597300  2.0000  0.0000
PHE     O        -0.567900  1.5700  0.0000
PRO     N        -0.254800  1.7500  0.0000
PRO     CD        0.019200  2.2500  0.0000
PRO     HD2       0.039100  0.0000  0.0000
PRO     HD3       0.039100  0.0000  0.0000
PRO     CG        0.018900  2.2500  0.0000
PRO     HG2       0.021300  0.0000  0.0000
PRO     HG3       0.021300  0.0000  0.0000
PRO     CB       -0.007000  2.2500  0.0000
PRO     HB2       0.025300  0.0000  0.0000
PRO     HB3       0.025300  0.0000  0.0000
PRO     CA       -0.026600  2.2500  0.0000
PRO     HA        0.064100  0.0000  0.0000
PRO     C         0.589600  2.0000  0.0000
PRO     O        -0.574800  1.5700  0.0000
RA      P         1.166200  1.9500  0.0000
RA      O1P      -0.776000  1.2500  0.0000
RA      O2P      -0.776000  1.2500  0.0000
RA      O5'      -0.498900  1.3000  0.0000
RA      C5'       0.055800  2.2500  0.0000
RA      H5'1      0.067900  0.0000  0.0000
RA      H5'2      0.067900  0.0000  0.0000
RA      C4'       0.106500  2.2500  0.0000
RA      H4'       0.117400  0.0000  0.0000
RA      O4'      -0.354800  1.3000  0.0000
RA      C1'       0.039400  2.2500  0.0000
RA      H1'       0.200700  0.0000  0.0000
RA      N9       -0.025100  1.7500  0.0000
RA      C8        0.200600  2.1500  0.0000
RA      H8        0.155300  0.0000  0.0000
RA      N7       -0.607300  1.7500  0.0000
RA      C5        0.051500  1.7500  0.0000
RA      C6        0.700900  1.7500  0.0000
RA      N6       -0.901900  2.1000  0.0000
RA      H61       0.411500  0.0000  0.0000
RA      H62       0.411500  0.0000  0.0000
RA      N1       -0.761500  1.7500  0.0000
RA      C2        0.587500  2.1500  0.0000
RA      H2        0.047300  0.0000  0.0000
RA      N3       -0.699700  1.7500  0.0000
RA      C4        0.305300  1.7500  0.0000
RA      C3'       0.202200  2.2500  0.0000
RA      H3'       0.061500  0.0000  0.0000
RA      C2'       0.067000  2.2500  0.0000
RA      H2'1      0.097200  0.0000  0.0000
RA      O2'      -0.613900  1.9250  0.0000
RA      HO'2      0.418600  0.0000  0.0000
RA      O3'      -0.524600  1.3000  0.0000
RA3     P         1.166200  1.9500  0.0000
RA3     O1P      -0.776000  1.2500  0.0000
RA3     O2P      -0.776000  1.2500  0.0000
RA3     O5'      -0.498900  1.3000  0.0000
RA3     C5'       0.055800  2.2500  0.0000
RA3     H5'1      0.067900  0.0000  0.0000
RA3     H5'2      0.067900  0.0000  0.0000
RA3     C4'       0.106500  2.2500  0.0000
RA3     H4'       0.117400  0.0000  0.0000
RA3     O4'      -0.354800  1.3000  0.0000
RA3     C1'       0.039400  2.2500  0.0000
RA3     H1'       0.200700  0.0000  0.0000
RA3     N9       -0.025100  1.7500  0.0000
RA3     C8        0.200600  2.1500  0.0000
RA3     H8        0.155300  0.0000  0.0000
RA3     N7       -0.607300  1.7500  0.0000
RA3     C5        0.051500  1.7500  0.0000
RA3     C6        0.700900  1.7500  0.0000
RA3     N6       -0.901900  2.1000  0.0000
RA3     H61       0.411500  0.0000  0.0000
RA3     H62       0.411500  0.0000  0.0000
RA3     N1       -0.761500  1.7500  0.0000
RA3     C2        0.587500  2.1500  0.0000
RA3     H2        0.047300  0.0000  0.0000
RA3     N3       -0.699700  1.7500  0.0000
RA3     C4        0.305300  1.7500  0.0000
RA3     C3'       0.202200  2.2500  0.0000
RA3     H3'       0.061500  0.0000  0.0000
RA3     C2'       0.067000  2.2500  0.0000
RA3     H2'1      0.097200  0.0000  0.0000
RA3     O2'      -0.613900  1.9250  0.0000
RA3     HO'2      0.418600  0.0000  0.0000
RA3     O3'      -0.654100  1.9250  0.0000
RA3     H3T       0.437600  0.0000  0.0000
RA5     H5T       0.429500  0.0000  0.0000
RA5     O5'      -0.622300  1.7900  0.0000
RA5     C5'       0.055800  2.2500  0.0000
RA5     H5'1      0.067900  0.0000  0.0000
RA5     H5'2      0.067900  0.0000  0.0000
RA5     C4'       0.106500  2.2500  0.0000
RA5     H4'       0.117400  0.0000  0.0000
RA5     O4'      -0.354800  1.3000  0.0000
RA5     C1'       0.039400  2.2500  0.0000
RA5     H1'       0.200700  0.0000  0.0000
RA5     N9       -0.025100  1.7500  0.0000
RA5     C8        0.200600  2.1500  0.0000
RA5     H8        0.155300  0.0000  0.0000
RA5     N7       -0.607300  1.7500  0.0000
RA5     C5        0.051500  1.7500  0.0000
RA5     C6        0.700900  1.7500  0.0000
RA5     N6       -0.901900  2.1000  0.0000
RA5     H61       0.411500  0.0000  0.0000
RA5     H62       0.411500  0.0000  0.0000
RA5     N1       -0.761500  1.7500  0.0000
RA5     C2        0.587500  2.1500  0.0000
RA5     H2        0.047300  0.0000  0.0000
RA5     N3       -0.699700  1.7500  0.0000
RA5     C4        0.305300  1.7500  0.0000
RA5     C3'       0.202200  2.2500  0.0000
RA5     H3'       0.061500  0.0000  0.0000
RA5     C2'       0.067000  2.2500  0.0000
RA5     H2'1      0.097200  0.0000  0.0000
RA5     O2'      -0.613900  1.9250  0.0000
RA5     HO'2      0.418600  0.0000  0.0000
RA5     O3'      -0.524600  1.3000  0.0000
RAN     H5T       0.429500  0.0000  0.0000
RAN     O5'      -0.622300  1.7900  0.0000
RAN     C5'       0.055800  2.2500  0.0000
RAN     H5'1      0.067900  0.0000  0.0000
RAN     H5'2      0.067900  0.0000  0.0000
RAN     C4'       0.106500  2.2500  0.0000
RAN     H4'       0.117400  0.0000  0.0000
RAN     O4'      -0.354800  1.3000  0.0000
RAN     C1'       0.039400  2.2500  0.0000
RAN     H1'       0.200700  0.0000  0.0000
RAN     N9       -0.025100  1.7500  0.0000
RAN     C8        0.200600  2.1500  0.0000
RAN     H8        0.155300  0.0000  0.0000
RAN     N7       -0.607300  1.7500  0.0000
RAN     C5        0.051500  1.7500  0.0000
RAN     C6        0.700900  1.7500  0.0000
RAN     N6       -0.901900  2.1000  0.0000
RAN     H61       0.411500  0.0000  0.0000
RAN     H62       0.411500  0.0000  0.0000
RAN     N1       -0.761500  1.7500  0.0000
RAN     C2        0.587500  2.1500  0.0000
RAN     H2        0.047300  0.0000  0.0000
RAN     N3       -0.699700  1.7500  0.0000
RAN     C4        0.305300  1.7500  0.0000
RAN     C3'       0.202200  2.2500  0.0000
RAN     H3'       0.061500  0.0000  0.0000
RAN     C2'       0.067000  2.2500  0.0000
RAN     H2'1      0.097200  0.0000  0.0000
RAN     O2'      -0.613900  1.9250  0.0000
RAN     HO'2      0.418600  0.0000  0.0000
RAN     O3'      -0.654100  1.9250  0.0000
RAN     H3T       0.437600  0.0000  0.0000
RC      P         1.166200  1.9500  0.0000
RC      O1P      -0.776000  1.2500  0.0000
RC      O2P      -0.776000  1.2500  0.0000
RC      O5'      -0.498900  1.3000  0.0000
RC      C5'       0.055800  2.2500  0.0000
RC      H5'1      0.067900  0.0000  0.0000
RC      H5'2      0.067900  0.0000  0.0000
RC      C4'       0.106500  2.2500  0.0000
RC      H4'       0.117400  0.0000  0.0000
RC      O4'      -0.354800  1.3000  0.0000
RC      C1'       0.006600  2.2500  0.0000
RC      H1'       0.202900  0.0000  0.0000
RC      N1       -0.048400  1.7500  0.0000
RC      C6        0.005300  2.1500  0.0000
RC      H6        0.195800  0.0000  0.0000
RC      C5       -0.521500  2.1500  0.0000
RC      H5        0.192800  0.0000  0.0000
RC      C4        0.818500  1.7500  0.0000
RC      N4       -0.953000  2.1000  0.0000
RC      H41       0.423400  0.0000  0.0000
RC      H42       0.423400  0.0000  0.0000
RC      N3       -0.758400  1.7500  0.0000
RC      C2        0.753800  2.0000  0.0000
RC      O2       -0.625200  1.5700  0.0000
RC      C3'       0.202200  2.2500  0.0000
RC      H3'       0.061500  0.0000  0.0000
RC      C2'       0.067000  2.2500  0.0000
RC      H2'1      0.097200  0.0000  0.0000
RC      O2'      -0.613900  1.9250  0.0000
RC      HO'2      0.418600  0.0000  0.0000
RC      O3'      -0.524600  1.3000  0.0000
RC3     P         1.166200  1.9500  0.0000
RC3     O1P      -0.776000  1.2500  0.0000
RC3     O2P      -0.776000  1.2500  0.0000
RC3     O5'      -0.498900  1.3000  0.0000
RC3     C5'       0.055800  2.2500  0.0000
RC3     H5'1      0.067900  0.0000  0.0000
RC3     H5'2      0.067900  0.0000  0.0000
RC3     C4'       0.106500  2.2500  0.0000
RC3     H4'       0.117400  0.0000  0.0000
RC3     O4'      -0.354800  1.3000  0.0000
RC3     C1'       0.006600  2.2500  0.0000
RC3     H1'       0.202900  0.0000  0.0000
RC3     N1       -0.048400  1.7500  0.0000
RC3     C6        0.005300  2.1500  0.0000
RC3     H6        0.195800  0.0000  0.0000
RC3     C5       -0.521500  2.1500  0.0000
RC3     H5        0.192800  0.0000  0.0000
RC3     C4        0.818500  1.7500  0.0000
RC3     N4       -0.953000  2.1000  0.0000
RC3     H41       0.423400  0.0000  0.0000
RC3     H42       0.423400  0.0000  0.0000
RC3     N3       -0.758400  1.7500  0.0000
RC3     C2        0.753800  2.0000  0.0000
RC3     O2       -0.625200  1.5700  0.0000
RC3     C3'       0.202200  2.2500  0.0000
RC3     H3'       0.061500  0.0000  0.0000
RC3     C2'       0.067000  2.2500  0.0000
RC3     H2'1      0.097200  0.0000  0.0000
RC3     O2'      -0.613900  1.9250  0.0000
RC3     HO'2      0.418600  0.0000  0.0000
RC3     O3'      -0.654100  1.9250  0.0000
RC3     H3T       0.437600  0.0000  0.0000
RC5     H5T       0.429500  0.0000  0.0000
RC5     O5'      -0.622300  1.7900  0.0000
RC5     C5'       0.055800  2.2500  0.0000
RC5     H5'1      0.067900  0.0000  0.0000
RC5     H5'2      0.067900  0.0000  0.0000
RC5     C4'       0.106500  2.2500  0.0000
RC5     H4'       0.117400  0.0000  0.0000
RC5     O4'      -0.354800  1.3000  0.0000
RC5     C1'       0.006600  2.2500  0.0000
RC5     H1'       0.202900  0.0000  0.0000
RC5     N1       -0.048400  1.7500  0.0000
RC5     C6        0.005300  2.1500  0.0000
RC5     H6        0.195800  0.0000  0.0000
RC5     C5       -0.521500  2.1500  0.0000
RC5     H5        0.192800  0.0000  0.0000
RC5     C4        0.818500  1.7500  0.0000
RC5     N4       -0.953000  2.1000  0.0000
RC5     H41       0.423400  0.0000  0.0000
RC5     H42       0.423400  0.0000  0.0000
RC5     N3       -0.758400  1.7500  0.0000
RC5     C2        0.753800  2.0000  0.0000
RC5     O2       -0.625200  1.5700  0.0000
RC5     C3'       0.202200  2.2500  0.0000
RC5     H3'       0.061500  0.0000  0.0000
RC5     C2'       0.067000  2.2500  0.0000
RC5     H2'1      0.097200  0.0000  0.0000
RC5     O2'      -0.613900  1.9250  0.0000
RC5     HO'2      0.418600  0.0000  0.0000
RC5     O3'      -0.524600  1.3000  0.0000
RCN     H5T       0.429500  0.0000  0.0000
RCN     O5'      -0.622300  1.7900  0.0000
RCN     C5'       0.055800  2.2500  0.0000
RCN     H5'1      0.067900  0.0000  0.0000
RCN     H5'2      0.067900  0.0000  0.0000
RCN     C4'       0.106500  2.2500  0.0000
RCN     H4'       0.117400  0.0000  0.0000
RCN     O4'      -0.354800  1.3000  0.0000
RCN     C1'       0.006600  2.2500  0.0000
RCN     H1'       0.202900  0.0000  0.0000
RCN     N1       -0.048400  1.7500  0.0000
RCN     C6        0.005300  2.1500  0.0000
RCN     H6        0.195800  0.0000  0.0000
RCN     C5       -0.521500  2.1500  0.0000
RCN     H5        0.192800  0.0000  0.0000
RCN     C4        0.818500  1.7500  0.0000
RCN     N4       -0.953000  2.1000  0.0000
RCN     H41       0.423400  0.0000  0.0000
RCN     H42       0.423400  0.0000  0.0000
RCN     N3       -0.758400  1.7500  0.0000
RCN     C2        0.753800  2.0000  0.0000
RCN     O2       -0.625200  1.5700  0.0000
RCN     C3'       0.202200  2.2500  0.0000
RCN     H3'       0.061500  0.0000  0.0000
RCN     C2'       0.067000  2.2500  0.0000
RCN     H2'1      0.097200  0.0000  0.0000
RCN     O2'      -0.613900  1.9250  0.0000
RCN     HO'2      0.418600  0.0000  0.0000
RCN     O3'      -0.654100  1.9250  0.0000
RCN     H3T       0.437600  0.0000  0.0000
RG      P         1.166200  1.9500  0.0000
RG      O1P      -0.776000  1.2500  0.0000
RG      O2P      -0.776000  1.2500  0.0000
RG      O5'      -0.498900  1.3000  0.0000
RG      C5'       0.055800  2.2500  0.0000
RG      H5'1      0.067900  0.0000  0.0000
RG      H5'2      0.067900  0.0000  0.0000
RG      C4'       0.106500  2.2500  0.0000
RG      H4'       0.117400  0.0000  0.0000
RG      O4'      -0.354800  1.3000  0.0000
RG      C1'       0.019100  2.2500  0.0000
RG      H1'       0.200600  0.0000  0.0000
RG      N9        0.049200  1.7500  0.0000
RG      C8        0.137400  2.1500  0.0000
RG      H8        0.164000  0.0000  0.0000
RG      N7       -0.570900  1.7500  0.0000
RG      C5        0.174400  1.7500  0.0000
RG      C6        0.477000  2.0000  0.0000
RG      O6       -0.559700  1.5700  0.0000
RG      N1       -0.478700  2.1300  0.0000
RG      H1        0.342400  0.0000  0.0000
RG      C2        0.765700  1.7500  0.0000
RG      N2       -0.967200  2.1000  0.0000
RG      H21       0.436400  0.0000  0.0000
RG      H22       0.436400  0.0000  0.0000
RG      N3       -0.632300  1.7500  0.0000
RG      C4        0.122200  1.7500  0.0000
RG      C3'       0.202200  2.2500  0.0000
RG      H3'       0.061500  0.0000  0.0000
RG      C2'       0.067000  2.2500  0.0000
RG      H2'1      0.097200  0.0000  0.0000
RG      O2'      -0.613900  1.9250  0.0000
RG      HO'2      0.418600  0.0000  0.0000
RG      O3'      -0.524600  1.3000  0.0000
RG3     P         1.166200  1.9500  0.0000
RG3     O1P      -0.776000  1.2500  0.0000
RG3     O2P      -0.776000  1.2500  0.0000
RG3     O5'      -0.498900  1.3000  0.0000
RG3     C5'       0.055800  2.2500  0.0000
RG3     H5'1      0.067900  0.0000  0.0000
RG3     H5'2      0.067900  0.0000  0.0000
RG3     C4'       0.106500  2.2500  0.0000
RG3     H4'       0.117400  0.0000  0.0000
RG3     O4'      -0.354800  1.3000  0.0000
RG3     C1'       0.019100  2.2500  0.0000
RG3     H1'       0.200600  0.0000  0.0000
RG3     N9        0.049200  1.7500  0.0000
RG3     C8        0.137400  2.1500  0.0000
RG3     H8        0.164000  0.0000  0.0000
RG3     N7       -0.570900  1.7500  0.0000
RG3     C5        0.174400  1.7500  0.0000
RG3     C6        0.477000  2.0000  0.0000
RG3     O6       -0.559700  1.5700  0.0000
RG3     N1       -0.478700  2.1300  0.0000
RG3     H1        0.342400  0.0000  0.0000
RG3     C2        0.765700  1.7500  0.0000
RG3     N2       -0.967200  2.1000  0.0000
RG3     H21       0.436400  0.0000  0.0000
RG3     H22       0.436400  0.0000  0.0000
RG3     N3       -0.632300  1.7500  0.0000
RG3     C4        0.122200  1.7500  0.0000
RG3     C3'       0.202200  2.2500  0.0000
RG3     H3'       0.061500  0.0000  0.0000
RG3     C2'       0.067000  2.2500  0.0000
RG3     H2'1      0.097200  0.0000  0.0000
RG3     O2'      -0.613900  1.9250  0.0000
RG3     HO'2      0.418600  0.0000  0.0000
RG3     O3'      -0.654100  1.9250  0.0000
RG3     H3T       0.437600  0.0000  0.0000
RG5     H5T       0.429500  0.0000  0.0000
RG5     O5'      -0.622300  1.7900  0.0000
RG5     C5'       0.055800  2.2500  0.0000
RG5     H5'1      0.067900  0.0000  0.0000
RG5     H5'2      0.067900  0.0000  0.0000
RG5     C4'       0.106500  2.2500  0.0000
RG5     H4'       0.117400  0.0000  0.0000
RG5     O4'      -0.354800  1.3000  0.0000
RG5     C1'       0.019100  2.2500  0.0000
RG5     H1'       0.200600  0.0000  0.0000
RG5     N9        0.049200  1.7500  0.0000
RG5     C8        0.137400  2.1500  0.0000
RG5     H8        0.164000  0.0000  0.0000
RG5     N7       -0.570900  1.7500  0.0000
RG5     C5        0.174400  1.7500  0.0000
RG5     C6        0.477000  2.0000  0.0000
RG5     O6       -0.559700  1.5700  0.0000
RG5     N1       -0.478700  2.1300  0.0000
RG5     H1        0.342400  0.0000  0.0000
RG5     C2        0.765700  1.7500  0.0000
RG5     N2       -0.967200  2.1000  0.0000
RG5     H21       0.436400  0.0000  0.0000
RG5     H22       0.436400  0.0000  0.0000
RG5     N3       -0.632300  1.7500  0.0000
RG5     C4        0.122200  1.7500  0.0000
RG5     C3'       0.202200  2.2500  0.0000
RG5     H3'       0.061500  0.0000  0.0000
RG5     C2'       0.067000  2.2500  0.0000
RG5     H2'1      0.097200  0.0000  0.0000
RG5     O2'      -0.613900  1.9250  0.0000
RG5     HO'2      0.418600  0.0000  0.0000
RG5     O3'      -0.524600  1.3000  0.0000
RGN     H5T       0.429500  0.0000  0.0000
RGN     O5'      -0.622300  1.7900  0.0000
RGN     C5'       0.055800  2.2500  0.0000
