##########################################################################
# Parameters for the APBS Vparam class from the CHARMM par_all27_prot_na 
# force field.  <EPSILON> values in this file should not be trusted!
# Adapted by Todd Dolinsky and Nathan Baker
#
# Format:
#  <RESIDUE> <ATOM> <CHARGE> <RADIUS> <EPSILON>
# where <RESIDUE> is the residue name, <ATOM> is the atom name, <CHARGE>
# is the atomic charge in e, <RADIUS> is the van der Waals radius in
# A, and <EPSILON> is the van der Waals well depth in kcal/mol.
##########################################################################
GUA	C5'	-0.080	1.992	0.000
GUA	C6	0.540	1.900	0.000
GUA	C8	0.250	2.275	0.000
GUA	H1	0.260	1.358	0.000
GUA	H1'	0.090	1.260	0.000
GUA	H2'	0.430	1.340	0.000
GUA	H2''	0.090	1.260	0.000
GUA	H21	0.320	0.900	0.000
GUA	H22	0.350	0.900	0.000
GUA	H3'	0.090	1.260	0.000
GUA	H4'	0.090	1.260	0.000
GUA	H5'	0.090	1.850	0.000
GUA	H5''	0.090	1.850	0.000
GUA	H8	0.160	0.225	0.000
GUA	N1	-0.340	1.850	0.000
GUA	N2	-0.680	1.850	0.000
GUA	N3	-0.740	1.850	0.000
GUA	N7	-0.600	1.700	0.000
GUA	N9	-0.020	1.850	0.000
GUA	O1P	-0.780	1.770	0.000
GUA	O2'	-0.660	2.000	0.000
GUA	O2P	-0.780	1.770	0.000
GUA	O3'	-0.570	1.770	0.000
GUA	O4'	-0.500	1.900	0.000
GUA	O5'	-0.570	1.770	0.000
GUA	O6	-0.510	1.700	0.000
GUA	P	1.500	2.270	0.000
HEME	C1A	0.120	1.800	0.000
HEME	C1B	0.120	1.800	0.000
HEME	C1C	0.120	1.800	0.000
HEME	C1D	0.120	1.800	0.000
HEME	C2A	-0.060	1.800	0.000
HEME	C2B	-0.060	1.800	0.000
HEME	C2C	-0.060	1.800	0.000
HEME	C2D	-0.060	1.800	0.000
HEME	C3A	-0.060	1.800	0.000
HEME	C3B	-0.060	1.800	0.000
HEME	C3C	-0.060	1.800	0.000
HEME	C3D	-0.060	1.800	0.000
HEME	C4A	0.120	1.800	0.000
HEME	C4B	0.120	1.800	0.000
HEME	C4C	0.120	1.800	0.000
HEME	C4D	0.120	1.800	0.000
HEME	CAA	-0.180	1.992	0.000
HEME	CAB	-0.200	2.000	0.000
HEME	CAC	-0.200	2.000	0.000
HEME	CAD	-0.180	1.992	0.000
HEME	CBA	-0.280	1.992	0.000
HEME	CBB	-0.200	2.000	0.000
HEME	CBC	-0.200	2.000	0.000
HEME	CBD	-0.280	1.992	0.000
HEME	CGA	0.620	2.000	0.000
HEME	CGD	0.620	2.000	0.000
HEME	CHA	-0.100	2.200	0.000
HEME	CHB	-0.100	2.200	0.000
HEME	CHC	-0.100	2.200	0.000
HEME	CHD	-0.100	2.200	0.000
HEME	CMA	-0.270	0.225	0.000
HEME	CMB	-0.270	0.225	0.000
HEME	CMC	-0.270	0.225	0.000
HEME	CMD	-0.270	0.225	0.000
HEME	FE	0.240	1.090	0.000
HEME	HA	0.100	1.260	0.000
HEME	HAA1	0.090	1.260	0.000
HEME	HAA2	0.090	1.260	0.000
HEME	HAB	0.200	1.260	0.000
HEME	HAC	0.200	1.260	0.000
HEME	HAD1	0.090	1.260	0.000
HEME	HAD2	0.090	1.260	0.000
HEME	HB	0.100	1.260	0.000
HEME	HBA1	0.090	1.260	0.000
HEME	HBA2	0.090	1.260	0.000
HEME	HBB1	0.100	1.260	0.000
HEME	HBB2	0.100	1.260	0.000
HEME	HBC1	0.100	1.260	0.000
HEME	HBC2	0.100	1.260	0.000
HEME	HBD1	0.090	1.260	0.000
HEME	HBD2	0.090	1.260	0.000
HEME	HC	0.100	1.260	0.000
HEME	HD	0.100	1.260	0.000
HEME	HMA1	0.090	1.260	0.000
HEME	HMA2	0.090	1.260	0.000
HEME	HMA3	0.090	1.260	0.000
HEME	HMB1	0.090	1.260	0.000
HEME	HMB2	0.090	1.260	0.000
HEME	HMB3	0.090	1.260	0.000
HEME	HMC1	0.090	1.260	0.000
HEME	HMC2	0.090	1.260	0.000
HEME	HMC3	0.090	1.260	0.000
HEME	HMD1	0.090	1.260	0.000
HEME	HMD2	0.090	1.260	0.000
HEME	HMD3	0.090	1.260	0.000
HEME	NA	-0.180	1.850	0.000
HEME	NB	-0.180	1.850	0.000
HEME	NC	-0.180	1.850	0.000
HEME	ND	-0.180	1.850	0.000
HEME	O1A	-0.760	1.768	0.000
HEME	O1D	-0.760	1.768	0.000
HEME	O2A	-0.760	1.768	0.000
HEME	O2D	-0.760	1.768	0.000
HS2	CB	-0.080	1.992	0.000
HS2	CD2	-0.050	1.800	0.000
HS2	CE1	0.250	1.800	0.000
HS2	CG	0.220	1.800	0.000
HS2	HB1	0.090	1.260	0.000
HS2	HB2	0.090	1.260	0.000
HS2	HD2	0.090	1.850	0.000
HS2	HE1	0.130	0.225	0.000
HS2	HE2	0.320	1.250	0.000
HS2	ND1	-0.700	1.700	0.000
HS2	NE2	-0.360	1.700	0.000
HSD	C	0.510	2.000	0.000
HSD	CA	0.070	2.060	0.000
HSD	CB	-0.090	1.992	0.000
HSD	CD2	0.220	1.800	0.000
HSD	CE1	0.250	1.800	0.000
HSD	CG	-0.050	1.800	0.000
HSD	HA	0.090	0.700	0.000
HSD	HB1	0.090	1.260	0.000
HSD	HB2	0.090	1.260	0.000
HSD	HD1	0.320	1.250	0.000
HSD	HD2	0.100	1.850	0.000
HSD	HE1	0.130	0.225	0.000
HSD	HN	0.310	1.250	0.000
HSD	N	-0.470	1.850	0.000
HSD	ND1	-0.360	1.700	0.000
HSD	NE2	-0.700	1.700	0.000
HSD	O	-0.510	1.700	0.000
HSE	C	0.510	2.000	0.000
HSE	CA	0.070	2.060	0.000
HSE	CB	-0.080	1.992	0.000
HSE	CD2	-0.050	1.800	0.000
HSE	CE1	0.250	1.800	0.000
HSE	CG	0.220	1.800	0.000
HSE	HA	0.090	0.700	0.000
HSE	HB1	0.090	1.260	0.000
HSE	HB2	0.090	1.260	0.000
HSE	HD2	0.090	1.850	0.000
HSE	HE1	0.130	0.225	0.000
HSE	HE2	0.320	1.250	0.000
HSE	HN	0.310	1.250	0.000
HSE	N	-0.470	1.850	0.000
HSE	ND1	-0.700	1.700	0.000
HSE	NE2	-0.360	1.700	0.000
HSE	O	-0.510	1.700	0.000
HSP	C	0.510	2.000	0.000
HSP	CA	0.070	2.060	0.000
HSP	CB	-0.050	1.992	0.000
HSP	CD2	0.190	1.800	0.000
HSP	CE1	0.320	1.800	0.000
HSP	CG	0.190	1.800	0.000
HSP	HA	0.090	0.700	0.000
HSP	HB1	0.090	1.260	0.000
HSP	HB2	0.090	1.260	0.000
HSP	HD1	0.440	1.250	0.000
HSP	HD2	0.130	0.225	0.000
HSP	HE1	0.180	1.850	0.000
HSP	HE2	0.440	1.250	0.000
HSP	HN	0.310	1.250	0.000
HSP	N	-0.470	1.850	0.000
HSP	ND1	-0.510	1.700	0.000
HSP	NE2	-0.510	1.700	0.000
HSP	O	-0.510	1.700	0.000
ILE	C	0.510	2.000	0.000
ILE	CA	0.070	2.060	0.000
ILE	CB	-0.090	2.060	0.000
ILE	CD	-0.270	0.225	0.000
ILE	CG1	-0.180	1.992	0.000
ILE	CG2	-0.270	0.225	0.000
ILE	HA	0.090	0.700	0.000
ILE	HB	0.090	1.260	0.000
ILE	HD1	0.090	1.260	0.000
ILE	HD2	0.090	1.260	0.000
ILE	HD3	0.090	1.260	0.000
ILE	HG11	0.090	1.260	0.000
ILE	HG12	0.090	1.260	0.000
ILE	HG21	0.090	1.260	0.000
ILE	HG22	0.090	1.260	0.000
ILE	HG23	0.090	1.260	0.000
ILE	HN	0.310	1.250	0.000
ILE	N	-0.470	1.850	0.000
ILE	O	-0.510	1.700	0.000
INO1	C2	0.500	2.275	0.000
INO1	H1	0.270	1.358	0.000
INO1	H2	0.080	0.225	0.000
INO1	N1	-0.320	1.850	0.000
INO1	N3	-0.610	1.700	0.000
LEU	C	0.510	2.000	0.000
LEU	CA	0.070	2.060	0.000
LEU	CB	-0.180	1.992	0.000
LEU	CD1	-0.270	0.225	0.000
LEU	CD2	-0.270	0.225	0.000
LEU	CG	-0.090	2.060	0.000
LEU	HA	0.090	0.700	0.000
LEU	HB1	0.090	1.260	0.000
LEU	HB2	0.090	1.260	0.000
LEU	HD11	0.090	1.260	0.000
LEU	HD12	0.090	1.260	0.000
LEU	HD13	0.090	1.260	0.000
LEU	HD21	0.090	1.260	0.000
LEU	HD22	0.090	1.260	0.000
LEU	HD23	0.090	1.260	0.000
LEU	HG	0.090	1.260	0.000
LEU	HN	0.310	1.250	0.000
LEU	N	-0.470	1.850	0.000
LEU	O	-0.510	1.700	0.000
LYS	C	0.510	2.000	0.000
LYS	CA	0.070	2.060	0.000
LYS	CB	-0.180	1.992	0.000
LYS	CD	-0.180	1.992	0.000
LYS	CE	0.210	1.992	0.000
LYS	CG	-0.180	1.992	0.000
LYS	HA	0.090	0.700	0.000
LYS	HB1	0.090	1.260	0.000
LYS	HB2	0.090	1.260	0.000
LYS	HD1	0.090	1.260	0.000
LYS	HD2	0.090	1.260	0.000
LYS	HE1	0.050	1.260	0.000
LYS	HE2	0.050	1.260	0.000
LYS	HG1	0.090	1.260	0.000
LYS	HG2	0.090	1.260	0.000
LYS	HN	0.310	1.250	0.000
LYS	HZ1	0.330	1.468	0.000
LYS	HZ2	0.330	1.468	0.000
LYS	HZ3	0.330	1.468	0.000
LYS	N	-0.470	1.850	0.000
LYS	NZ	-0.300	1.850	0.000
LYS	O	-0.510	1.700	0.000
MET	C	0.510	2.000	0.000
MET	CA	0.070	2.060	0.000
MET	CB	-0.180	1.992	0.000
MET	CE	-0.220	0.225	0.000
MET	CG	-0.140	1.992	0.000
MET	HA	0.090	0.700	0.000
MET	HB1	0.090	1.260	0.000
MET	HB2	0.090	1.260	0.000
MET	HE1	0.090	1.260	0.000
MET	HE2	0.090	1.260	0.000
MET	HE3	0.090	1.260	0.000
MET	HG1	0.090	1.260	0.000
MET	HG2	0.090	1.260	0.000
MET	HN	0.310	1.250	0.000
MET	N	-0.470	1.850	0.000
MET	O	-0.510	1.700	0.000
MET	SD	-0.090	0.000	0.000
MP_0	C1	-0.170	1.900	0.000
MP_0	H11	0.090	1.850	0.000
MP_0	H12	0.090	1.850	0.000
MP_0	H13	0.090	1.850	0.000
MP_0	H2	0.430	1.340	0.000
MP_0	H3	0.430	1.340	0.000
MP_0	O1	-0.560	1.770	0.000
MP_0	O2	-0.630	1.900	0.000
MP_0	O3	-0.630	1.900	0.000
MP_0	O4	-0.640	1.770	0.000
MP_0	P1	1.500	2.270	0.000
MP_1	C1	-0.170	1.900	0.000
MP_1	H11	0.090	1.850	0.000
MP_1	H12	0.090	1.850	0.000
MP_1	H13	0.090	1.850	0.000
MP_1	H2	0.340	1.340	0.000
MP_1	O1	-0.620	1.770	0.000
MP_1	O2	-0.680	1.900	0.000
MP_1	O3	-0.820	1.770	0.000
MP_1	O4	-0.820	1.770	0.000
MP_1	P1	1.500	2.270	0.000
MP_2	C1	-0.270	1.900	0.000
MP_2	H11	0.090	1.850	0.000
MP_2	H12	0.090	1.850	0.000
MP_2	H13	0.090	1.850	0.000
MP_2	O1	-0.400	1.770	0.000
MP_2	O2	-0.900	1.770	0.000
MP_2	O3	-0.900	1.770	0.000
MP_2	O4	-0.900	1.770	0.000
MP_2	P1	1.100	2.270	0.000
NAD	AC1'	0.160	2.010	0.000
NAD	AC2	0.500	2.275	0.000
NAD	AC2'	0.140	2.010	0.000
NAD	AC3'	0.140	2.010	0.000
NAD	AC4	0.430	2.275	0.000
NAD	AC4'	0.160	2.010	0.000
NAD	AC5	0.280	2.275	0.000
NAD	AC5'	-0.080	1.992	0.000
NAD	AC6	0.460	1.800	0.000
NAD	AC8	0.340	2.275	0.000
NAD	AH1'	0.090	1.260	0.000
NAD	AH2	0.130	0.225	0.000
NAD	AH2'	0.090	1.260	0.000
NAD	AH2T	0.430	1.340	0.000
NAD	AH3'	0.090	1.260	0.000
NAD	AH3T	0.430	1.340	0.000
NAD	AH4'	0.090	1.260	0.000
NAD	AH5'	0.090	1.850	0.000
NAD	AH5s	0.090	1.850	0.000
NAD	AH61	0.380	0.900	0.000
NAD	AH62	0.380	0.900	0.000
NAD	AH8	0.120	0.225	0.000
NAD	AN1	-0.740	1.850	0.000
NAD	AN3	-0.750	1.850	0.000
NAD	AN6	-0.770	1.850	0.000
NAD	AN7	-0.710	1.700	0.000
NAD	AN9	-0.050	1.850	0.000
NAD	AO1	-0.820	1.770	0.000
NAD	AO2	-0.820	1.770	0.000
NAD	AO2'	-0.660	2.000	0.000
NAD	AO3'	-0.660	2.000	0.000
NAD	AO4'	-0.500	1.900	0.000
NAD	AO5'	-0.620	1.770	0.000
NAD	AP	1.500	2.270	0.000
NADE	C1'	0.160	2.010	0.000
NADE	C2	0.500	2.275	0.000
NADE	C2'	-0.180	2.080	0.000
NADE	C3'	0.010	2.010	0.000
NADE	C3T	-0.170	1.992	0.000
NADE	C4	0.430	2.275	0.000
NADE	C4'	0.160	2.010	0.000
NADE	C5	0.300	2.275	0.000
NADE	C5'	0.050	1.992	0.000
NADE	C6	0.440	1.800	0.000
NADE	C8	0.340	2.275	0.000
NADE	H12'	0.090	1.260	0.000
NADE	H2	0.130	0.225	0.000
NADE	H21'	0.090	1.850	0.000
NADE	H22'	0.090	1.850	0.000
NADE	H31'	0.090	1.260	0.000
NADE	H3T1	0.090	1.260	0.000
NADE	H3T2	0.090	1.260	0.000
NADE	H3T3	0.090	1.260	0.000
NADE	H42'	0.090	1.260	0.000
NADE	H51'	0.090	1.850	0.000
NADE	H52'	0.090	1.850	0.000
NADE	H5T	0.430	1.340	0.000
NADE	H61	0.380	0.900	0.000
NADE	H62	0.370	0.900	0.000
NADE	H8	0.100	0.225	0.000
NADE	N1	-0.740	1.850	0.000
NADE	N3	-0.750	1.850	0.000
NADE	N6	-0.750	1.850	0.000
NADE	N7	-0.690	1.700	0.000
NADE	N9	-0.060	1.850	0.000
NADE	O1P	-0.780	1.770	0.000
NADE	O2P	-0.780	1.770	0.000
NADE	O3'	-0.570	1.770	0.000
NADE	O3P	-0.570	1.770	0.000
NADE	O4'	-0.500	1.900	0.000
NADE	O5'	-0.660	2.000	0.000
NADE	P	1.500	2.270	0.000
NADH	AC1'	0.160	2.010	0.000
NADH	AC2	0.500	2.275	0.000
NADH	AC2'	0.140	2.010	0.000
NADH	AC3'	0.140	2.010	0.000
NADH	AC4	0.430	2.275	0.000
NADH	AC4'	0.160	2.010	0.000
NADH	AC5	0.280	2.275	0.000
NADH	AC5'	-0.080	1.992	0.000
NADH	AC6	0.460	1.800	0.000
NADH	AC8	0.340	2.275	0.000
NADH	AH1'	0.090	1.260	0.000
NADH	AH2	0.130	0.225	0.000
NADH	AH2'	0.090	1.260	0.000
NADH	AH2T	0.430	1.340	0.000
NADH	AH3'	0.090	1.260	0.000
NADH	AH3T	0.430	1.340	0.000
NADH	AH4'	0.090	1.260	0.000
NADH	AH5'	0.090	1.850	0.000
NADH	AH5s	0.090	1.850	0.000
NADH	AH61	0.380	0.900	0.000
NADH	AH62	0.380	0.900	0.000
NADH	AH8	0.120	0.225	0.000
NADH	AN1	-0.740	1.850	0.000
NADH	AN3	-0.750	1.850	0.000
NADH	AN6	-0.770	1.850	0.000
NADH	AN7	-0.710	1.700	0.000
NADH	AN9	-0.050	1.850	0.000
NADH	AO1	-0.820	1.770	0.000
NADH	AO2	-0.820	1.770	0.000
NADH	AO2'	-0.660	2.000	0.000
NADH	AO3'	-0.660	2.000	0.000
NADH	AO4'	-0.500	1.900	0.000
NADH	AO5'	-0.620	1.770	0.000
NADH	AP	1.500	2.270	0.000
NADH	NC1'	0.160	2.010	0.000
NADH	NC2	-0.100	1.900	0.000
NADH	NC2'	0.140	2.010	0.000
NADH	NC3	0.360	1.900	0.000
NADH	NC3'	0.140	2.010	0.000
NADH	NC4	-0.280	2.080	0.000
NADH	NC4'	0.160	2.010	0.000
NADH	NC5	-0.180	1.900	0.000
NADH	NC5'	-0.080	1.992	0.000
NADH	NC6	-0.060	1.900	0.000
NADH	NC7	0.550	1.800	0.000
NADH	NH1'	0.090	1.260	0.000
NADH	NH2	0.140	1.250	0.000
NADH	NH2'	0.090	1.260	0.000
NADH	NH2T	0.430	1.340	0.000
NADH	NH3'	0.090	1.260	0.000
NADH	NH3T	0.430	1.340	0.000
NADH	NH4	0.090	1.850	0.000
NADH	NH4'	0.090	1.260	0.000
NADH	NH42	0.090	1.850	0.000
NADH	NH5	0.140	1.250	0.000
NADH	NH5'	0.090	1.850	0.000
NADH	NH5s	0.090	1.850	0.000
NADH	NH6	0.170	1.250	0.000
NADH	NH71	0.260	0.900	0.000
NADH	NH72	0.320	0.900	0.000
NADH	NN1	-0.270	1.850	0.000
NADH	NN7	-0.720	1.850	0.000
NADH	NO1	-0.820	1.770	0.000
NADH	NO2	-0.820	1.770	0.000
NADH	NO2'	-0.660	2.000	0.000
NADH	NO3'	-0.660	2.000	0.000
NADH	NO4'	-0.500	1.900	0.000
NADH	NO5'	-0.620	1.770	0.000
NADH	NO7	-0.510	1.700	0.000
NADH	NP	1.500	2.270	0.000
NADH	O3	-0.680	1.770	0.000
NAD	NC1'	0.160	2.010	0.000
NAD	NC2	0.180	1.900	0.000
NAD	NC2'	0.140	2.010	0.000
NAD	NC3	0.050	1.900	0.000
NAD	NC3'	0.140	2.010	0.000
NAD	NC4	-0.050	1.900	0.000
NAD	NC4'	0.160	2.010	0.000
NAD	NC5	-0.100	1.900	0.000
NAD	NC5'	-0.080	1.992	0.000
NAD	NC6	0.160	1.900	0.000
NAD	NC7	0.680	1.800	0.000
NAD	NH1'	0.090	1.260	0.000
NAD	NH2	0.160	1.320	0.000
NAD	NH2'	0.090	1.260	0.000
NAD	NH2T	0.430	1.340	0.000
NAD	NH3'	0.090	1.260	0.000
NAD	NH3T	0.430	1.340	0.000
NAD	NH4	0.160	1.320	0.000
NAD	NH4'	0.090	1.260	0.000
NAD	NH5	0.160	1.320	0.000
NAD	NH5'	0.090	1.850	0.000
NAD	NH5s	0.090	1.850	0.000
NAD	NH6	0.190	1.320	0.000
NAD	NH71	0.340	0.900	0.000
NAD	NH72	0.360	0.900	0.000
NAD	NN1	-0.070	1.850	0.000
NAD	NN7	-0.820	1.850	0.000
NAD	NO1	-0.820	1.770	0.000
NAD	NO2	-0.820	1.770	0.000
NAD	NO2'	-0.660	2.000	0.000
NAD	NO3'	-0.660	2.000	0.000
NAD	NO4'	-0.500	1.900	0.000
NAD	NO5'	-0.620	1.770	0.000
NAD	NO7	-0.400	1.700	0.000
NAD	NP	1.500	2.270	0.000
NAD	O3	-0.680	1.770	0.000
NADP	AC1'	0.160	2.010	0.000
NADP	AC2	0.500	2.275	0.000
NADP	AC2'	0.010	2.010	0.000
NADP	AC3'	0.140	2.010	0.000
NADP	AC4	0.430	2.275	0.000
NADP	AC4'	0.160	2.010	0.000
NADP	AC5	0.280	2.275	0.000
NADP	AC5'	-0.080	1.992	0.000
NADP	AC6	0.460	1.800	0.000
NADP	AC8	0.340	2.275	0.000
NADP	AH1'	0.090	1.260	0.000
NADP	AH2	0.130	0.225	0.000
NADP	AH2'	0.090	1.260	0.000
NADP	AH2T	0.340	1.340	0.000
NADP	AH3'	0.090	1.260	0.000
NADP	AH3T	0.430	1.340	0.000
NADP	AH4'	0.090	1.260	0.000
NADP	AH5'	0.090	1.850	0.000
NADP	AH5s	0.090	1.850	0.000
NADP	AH61	0.380	0.900	0.000
NADP	AH62	0.380	0.900	0.000
NADP	AH8	0.120	0.225	0.000
NADP	AN1	-0.740	1.850	0.000
NADP	AN3	-0.750	1.850	0.000
NADP	AN6	-0.770	1.850	0.000
NADP	AN7	-0.710	1.700	0.000
NADP	AN9	-0.050	1.850	0.000
NADP	AO1	-0.820	1.770	0.000
NADP	AO1P	-0.820	1.770	0.000
NADP	AO2	-0.820	1.770	0.000
NADP	AO2'	-0.620	1.770	0.000
NADP	AO2P	-0.820	1.770	0.000
NADP	AO2T	-0.680	1.900	0.000
NADP	AO3'	-0.660	2.000	0.000
NADP	AO4'	-0.500	1.900	0.000
NADP	AO5'	-0.620	1.770	0.000
NADP	AP	1.500	2.270	0.000
NADP	AP2	1.500	2.270	0.000
NADP	NC1'	0.160	2.010	0.000
NADP	NC2	0.180	1.900	0.000
NADP	NC2'	0.140	2.010	0.000
NADP	NC3	0.050	1.900	0.000
NADP	NC3'	0.140	2.010	0.000
NADP	NC4	-0.050	1.900	0.000
NADP	NC4'	0.160	2.010	0.000
NADP	NC5	-0.100	1.900	0.000
NADP	NC5'	-0.080	1.992	0.000
NADP	NC6	0.160	1.900	0.000
NADP	NC7	0.680	1.800	0.000
NADP	NH1'	0.090	1.260	0.000
NADP	NH2	0.160	1.320	0.000
NADP	NH2'	0.090	1.260	0.000
NADP	NH2T	0.430	1.340	0.000
NADP	NH3'	0.090	1.260	0.000
NADP	NH3T	0.430	1.340	0.000
NADP	NH4	0.160	1.320	0.000
NADP	NH4'	0.090	1.260	0.000
NADP	NH5	0.160	1.320	0.000
NADP	NH5'	0.090	1.850	0.000
NADP	NH5s	0.090	1.850	0.000
NADP	NH6	0.190	1.320	0.000
NADP	NH71	0.340	0.900	0.000
NADP	NH72	0.360	0.900	0.000
NADP	NN1	-0.070	1.850	0.000
NADP	NN7	-0.820	1.850	0.000
NADP	NO1	-0.820	1.770	0.000
NADP	NO2	-0.820	1.770	0.000
NADP	NO2'	-0.660	2.000	0.000
NADP	NO3'	-0.660	2.000	0.000
NADP	NO4'	-0.500	1.900	0.000
NADP	NO5'	-0.620	1.770	0.000
NADP	NO7	-0.400	1.700	0.000
NADP	NP	1.500	2.270	0.000
NADP	O3	-0.680	1.770	0.000
NDPH	AC1'	0.160	2.010	0.000
NDPH	AC2	0.500	2.275	0.000
NDPH	AC2'	0.010	2.010	0.000
NDPH	AC3'	0.140	2.010	0.000
NDPH	AC4	0.430	2.275	0.000
NDPH	AC4'	0.160	2.010	0.000
NDPH	AC5	0.280	2.275	0.000
NDPH	AC5'	-0.080	1.992	0.000
NDPH	AC6	0.460	1.800	0.000
NDPH	AC8	0.340	2.275	0.000
NDPH	AH1'	0.090	1.260	0.000
NDPH	AH2	0.130	0.225	0.000
NDPH	AH2'	0.090	1.260	0.000
NDPH	AH2T	0.340	1.340	0.000
NDPH	AH3'	0.090	1.260	0.000
NDPH	AH3T	0.430	1.340	0.000
NDPH	AH4'	0.090	1.260	0.000
NDPH	AH5'	0.090	1.850	0.000
NDPH	AH5s	0.090	1.850	0.000
NDPH	AH61	0.380	0.900	0.000
NDPH	AH62	0.380	0.900	0.000
NDPH	AH8	0.120	0.225	0.000
NDPH	AN1	-0.740	1.850	0.000
NDPH	AN3	-0.750	1.850	0.000
NDPH	AN6	-0.770	1.850	0.000
NDPH	AN7	-0.710	1.700	0.000
NDPH	AN9	-0.050	1.850	0.000
NDPH	AO1	-0.820	1.770	0.000
NDPH	AO1P	-0.820	1.770	0.000
NDPH	AO2	-0.820	1.770	0.000
NDPH	AO2'	-0.620	1.770	0.000
NDPH	AO2P	-0.820	1.770	0.000
NDPH	AO2T	-0.680	1.900	0.000
NDPH	AO3'	-0.660	2.000	0.000
NDPH	AO4'	-0.500	1.900	0.000
NDPH	AO5'	-0.620	1.770	0.000
NDPH	AP	1.500	2.270	0.000
NDPH	AP2	1.500	2.270	0.000
NDPH	NC1'	0.160	2.010	0.000
NDPH	NC2	-0.100	1.900	0.000
NDPH	NC2'	0.140	2.010	0.000
NDPH	NC3	0.360	1.900	0.000
NDPH	NC3'	0.140	2.010	0.000
NDPH	NC4	-0.280	2.080	0.000
NDPH	NC4'	0.160	2.010	0.000
NDPH	NC5	-0.180	1.900	0.000
NDPH	NC5'	-0.080	1.992	0.000
NDPH	NC6	-0.060	1.900	0.000
NDPH	NC7	0.550	1.800	0.000
NDPH	NH1'	0.090	1.260	0.000
NDPH	NH2	0.140	1.250	0.000
NDPH	NH2'	0.090	1.260	0.000
NDPH	NH2T	0.430	1.340	0.000
NDPH	NH3'	0.090	1.260	0.000
NDPH	NH3T	0.430	1.340	0.000
NDPH	NH4	0.090	1.850	0.000
NDPH	NH4'	0.090	1.260	0.000
NDPH	NH42	0.090	1.850	0.000
NDPH	NH5	0.140	1.250	0.000
NDPH	NH5'	0.090	1.850	0.000
NDPH	NH5s	0.090	1.850	0.000
NDPH	NH6	0.170	1.250	0.000
NDPH	NH71	0.260	0.900	0.000
NDPH	NH72	0.320	0.900	0.000
NDPH	NN1	-0.270	1.850	0.000
NDPH	NN7	-0.720	1.850	0.000
NDPH	NO1	-0.820	1.770	0.000
NDPH	NO2	-0.820	1.770	0.000
NDPH	NO2'	-0.660	2.000	0.000
NDPH	NO3'	-0.660	2.000	0.000
NDPH	NO4'	-0.500	1.900	0.000
NDPH	NO5'	-0.620	1.770	0.000
NDPH	NO7	-0.510	1.700	0.000
NDPH	NP	1.500	2.270	0.000
NDPH	O3	-0.680	1.770	0.000
NIC	C10	0.180	1.900	0.000
NIC	C12	0.680	1.800	0.000
NIC	C3	0.160	1.900	0.000
NIC	C5	-0.100	1.900	0.000
NIC	C7	-0.050	1.900	0.000
NIC	C9	0.050	1.900	0.000
NIC	H1	0.450	1.358	0.000
NIC	H11	0.160	1.320	0.000
NIC	H15	0.340	0.900	0.000
NIC	H16	0.360	0.900	0.000
NIC	H4	0.190	1.320	0.000
NIC	H6	0.160	1.320	0.000
NIC	H8	0.160	1.320	0.000
NICH	C10	-0.100	1.900	0.000
NICH	C12	0.550	1.800	0.000
NICH	C3	-0.060	1.900	0.000
NICH	C5	-0.180	1.900	0.000
NICH	C7	-0.280	2.080	0.000
NICH	C9	0.360	1.900	0.000
NICH	H1	0.420	1.358	0.000
NICH	H11	0.140	1.250	0.000
NICH	H15	0.260	0.900	0.000
NICH	H16	0.320	0.900	0.000
NICH	H17	0.090	1.850	0.000
NICH	H4	0.170	1.250	0.000
NICH	H6	0.140	1.250	0.000
NICH	H8	0.090	1.850	0.000
NICH	N14	-0.720	1.850	0.000
NICH	N2	-0.690	1.850	0.000
NICH	O13	-0.510	1.700	0.000
NIC	N14	-0.820	1.850	0.000
NIC	N2	-0.520	1.850	0.000
NIC	O13	-0.400	1.700	0.000
NTER	CA	0.210	2.060	0.000
NTER	HA	0.100	0.700	0.000
NTER	HT1	0.330	1.468	0.000
NTER	HT2	0.330	1.468	0.000
NTER	HT3	0.330	1.468	0.000
NTER	N	-0.300	1.850	0.000
NTHY	C1'	0.160	2.010	0.000
NTHY	C2	0.510	1.800	0.000
NTHY	C2'	-0.180	2.080	0.000
NTHY	C3'	0.010	2.010	0.000
NTHY	C3T	-0.170	1.992	0.000
NTHY	C4	0.500	1.900	0.000
NTHY	C4'	0.160	2.010	0.000
NTHY	C5	-0.150	2.275	0.000
NTHY	C5'	0.050	1.992	0.000
NTHY	C5M	-0.110	1.900	0.000
NTHY	C6	0.170	1.900	0.000
NTHY	H12'	0.090	1.260	0.000
NTHY	H21'	0.090	1.850	0.000
NTHY	H22'	0.090	1.850	0.000
NTHY	H3	0.360	1.358	0.000
NTHY	H31'	0.090	1.260	0.000
NTHY	H3T1	0.090	1.260	0.000
NTHY	H3T2	0.090	1.260	0.000
NTHY	H3T3	0.090	1.260	0.000
NTHY	H42'	0.090	1.260	0.000
NTHY	H51	0.070	1.850	0.000
NTHY	H51'	0.090	1.850	0.000
NTHY	H52	0.070	1.850	0.000
NTHY	H52'	0.090	1.850	0.000
NTHY	H53	0.070	1.850	0.000
NTHY	H5T	0.430	1.340	0.000
NTHY	H6	0.170	0.225	0.000
NTHY	N1	-0.340	1.850	0.000
NTHY	N3	-0.460	1.850	0.000
NTHY	O1P	-0.780	1.770	0.000
